DeviceID,BayID,FromDay1,StartTime1,ToDay1,EndTime1,Exemption1,Description1,EffectiveOnPH1,TypeDesc1,Duration1,DisabilityExt1,FromDay2,StartTime2,ToDay2,EndTime2,Exemption2,Description2,TypeDesc2,Duration2,DisabilityExt2,EffectiveOnPH2,FromDay3,StartTime3,ToDay3,EndTime3,Exemption3,Description3,TypeDesc3,Duration3,DisabilityExt3,EffectiveOnPH3,FromDay4,StartTime4,ToDay4,EndTime4,Exemption4,Description4,TypeDesc4,Duration4,DisabilityExt4,EffectiveOnPH4,FromDay5,StartTime5,ToDay5,EndTime5,Exemption5,Description5,TypeDesc5,Duration5,DisabilityExt5,EffectiveOnPH5,FromDay6,StartTime6,ToDay6,EndTime6,Exemption6,Description6,TypeDesc6,Duration6,DisabilityExt6,EffectiveOnPH6
17864,1257,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17865,1258,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17866,1259,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17867,1260,1,10:00:00,5,16:00:00,,2P TKT MF 10am to 4pm,0,2P Ticket A,120,240,1,19:00:00,5,20:30:00,,2P TKTA M-F 7PM TO 8.30PM,2P Ticket A,120,240,0,6,7:30:00,6,19:30:00,,2P TKTA SAT 7.30 AM TO 7.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17868,1261,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17869,1262,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17870,1263,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17871,1264,1,10:00:00,5,16:00:00,,2P TKT MF 10am to 4pm,0,2P Ticket A,120,240,6,7:30:00,6,20:30:00,,2P TKT A SAT 7:30-20:30,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17872,1265,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17873,1266,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17874,1267,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17875,1268,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17876,1269,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17877,1270,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17878,1271,1,10:00:00,5,16:00:00,,P10 M-F 10:00-16:00,0,P 10 Mins,10,20,1,19:00:00,5,19:30:00,,P10 M-F 19:00-19:30,P 10 Mins,10,20,0,6,7:30:00,6,19:30:00,,P10 SAT 7:30-19:30,P 10 Mins,10,20,0,0,7:30:00,0,18:30:00,,P10 SUN 7:30-18:30,P 10 Mins,10,20,0,,,,,,,,,,,,,,,,,,,,
17879,1272,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17880,1273,1,10:00:00,5,16:00:00,,P10 M-F 10:00-16:00,0,P 10 Mins,10,20,1,19:00:00,5,19:30:00,,P10 M-F 19:00-19:30,P 10 Mins,10,20,0,6,7:30:00,6,19:30:00,,P10 SAT 7:30-19:30,P 10 Mins,10,20,0,0,7:30:00,0,18:30:00,,P10 SUN 7:30-18:30,P 10 Mins,10,20,0,,,,,,,,,,,,,,,,,,,,
17881,1274,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17882,1275,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,20:30:00,,2P MTR M-F 19:00-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17883,1276,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17884,1277,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,20:30:00,,2P MTR M-F 19:00-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17885,1278,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17886,1279,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,20:30:00,,2P MTR M-F 19:00-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17887,1280,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17888,1282,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17889,1283,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,20:30:00,,2P MTR M-F 19:00-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17890,1284,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17891,1285,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,20:30:00,,2P MTR M-F 19:00-20:30,2P Meter,120,240,0,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17892,1286,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17893,1287,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,19:30:00,,2P MTR M-F 19:00-19:30,2P Meter,120,240,0,6,7:30:00,6,19:30:00,,2P MTR SAT 7:30-19:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17894,1288,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17895,1290,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,19:30:00,,2P MTR M-F 19:00-19:30,2P Meter,120,240,0,6,7:30:00,6,19:30:00,,2P SAT 7:30-19:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17896,1291,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,19:30:00,,2P MTR M-F 19:00-19:30,2P Meter,120,240,0,6,7:30:00,6,19:30:00,,2P MTR SAT 7:30-19:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17897,1292,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,19:30:00,,2P MTR M-F 19:00-19:30,2P Meter,120,240,0,6,7:30:00,6,19:30:00,,2P MTR SAT 7:30-19:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17898,1293,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,19:30:00,,2P MTR M-F 19:00-19:30,2P Meter,120,240,0,6,7:30:00,0,19:30:00,,2P S-S 7:30-19:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17899,1294,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,1,19:00:00,5,19:30:00,,2P MTR M-F 19:00-19:30,2P Meter,120,240,0,6,7:30:00,6,19:30:00,,2P MTR SAT 7:30-19:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17900,1295,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17901,1296,1,10:00:00,5,16:00:00,,2P MTR M-F 10:00-16:00,0,2P Meter,120,240,6,7:30:00,6,20:30:00,,2P MTR SAT 7:30-20:30,2P Meter,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17953,1297,1,0:00:00,5,7:00:00,,2P DIS AOT 0:00-7:00,1,2P Disabled Only,120,0,1,18:30:00,5,23:59:00,,2P DIS AOT 18:30-23:59,2P Disabled Only,120,0,1,6,0:00:00,0,23:59:00,,2P DIS AOT 0:00-23:59,2P Disabled Only,120,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17954,1298,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,5,19:30:00,,1P MTR M-F 18:30-19:30,1P Meter,60,120,0,6,7:30:00,6,19:30:00,,1P MTR SAT 7:30-19:30,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17955,1299,1,7:30:00,5,16:00:00,,1P MTR M-F 7:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17956,1300,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,5,19:30:00,,1P MTR M-F 18:30-19:30,1P Meter,60,120,0,6,7:30:00,6,19:30:00,,1P MTR SAT 7:30-19:30,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17957,1301,1,7:30:00,5,16:00:00,,1P MTR M-F 7:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17958,1303,1,7:30:00,5,16:00:00,,1P MTR M-F 7:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17959,1304,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17960,1305,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17961,1306,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17962,1307,1,0:00:00,0,23:59:59,,2P DIS AOT 0.00- 23.59,1,2P Disabled Only,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17963,1309,1,7:30:00,6,19:30:00,,1/2P MTR M-SAT 7:30-19:30,0,1/2P Meter,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964,1310,1,7:30:00,6,19:30:00,,1/2P MTR M-SAT 7:30-19:30,0,1/2P Meter,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17965,1311,1,7:30:00,6,19:30:00,,1/2P M-SAT 7:30-19:30,0,1/2P,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17966,1312,1,7:30:00,6,19:30:00,,1/2P MTR M-SAT 7:30-19:30,0,1/2P Meter,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17967,1313,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17968,1315,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17969,1316,1,7:30:00,6,19:30:00,,1/2P MTR M-SAT 7:30-19:30,0,1/2P Meter,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17970,1318,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR SAT 7.30-6.30PM,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17971,1319,1,9:30:00,5,16:00:00,,1P MTR M-F 9:30-16:00,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,6,7:30:00,6,18:30:00,,1P MTR Sat 7.30am to 6.30pm,1P Meter,60,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17972,1320,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17973,1321,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17974,1322,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17975,1323,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17976,1324,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17977,1325,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17978,1326,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17979,1327,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17980,1328,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17981,1329,1,7:30:00,6,20:30:00,,2P TKT A M-SAT 7:30-20:30,0,2P Ticket A,120,240,0,7:30:00,0,18:30:00,,2P SUN 7:30-18:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17982,1330,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17983,1332,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17984,1334,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17985,1335,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17986,1336,1,7:30:00,5,19:30:00,,1/4P M-F 7:30-19:30,0,1/4P,15,30,6,7:30:00,6,19:30:00,,2P SAT 7:30-19:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17987,1337,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17988,1338,1,7:30:00,5,19:30:00,,1/4P M-F 7:30-19:30,0,1/4P,15,30,6,7:30:00,6,19:30:00,,2P SAT 7:30-19:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17989,1339,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17990,1340,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17991,1341,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17992,1342,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17993,1343,1,7:30:00,6,19:30:00,,1/2P MTR M-SAT 7:30-19:30,0,1/2P Meter,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17994,1344,1,7:30:00,6,20:30:00,,2P MTR M-SAT 7:30-20:30,0,2P Meter,120,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17995,1345,1,7:30:00,6,19:30:00,,1/2P MTR M-SAT 7:30-19:30,0,1/2P Meter,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17996,1346,1,7:30:00,5,19:30:00,,LZ 15M M-F 7:30-19:30,0,Loading Zone 15M,15,0,6,7:30:00,6,19:30:00,,2P SAT 7:30-19:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17997,1347,1,7:30:00,5,19:30:00,,LZ 15M M-F 7:30-19:30,0,Loading Zone 15M,15,0,6,7:30:00,6,19:30:00,,2P SAT 7:30-19:30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17998,1348,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17999,1349,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000,1350,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001,1351,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18002,1352,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18003,1353,1,7:30:00,6,18:30:00,,1P MTR M-SAT 7:30-18:30,0,1P Meter,60,120,1,18:30:00,6,20:30:00,,2P MTR M-SAT 18.30 - 20.30,2P,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18004,1354,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18005,1356,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18006,1358,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18007,1359,1,7:30:00,6,18:30:00,,1P TKT A M-SAT 7:30-18:30,0,1P Ticket A,60,120,1,18:30:00,6,20:30:00,,2P TKTA M-SAT 6.30PM - 8.30PM,2P Ticket A,120,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
