bay_id,st_marker_id,status,location,lat,lon
4695,8641W,Present,"(-37.825660547032975, 144.96237185641627)",-37.825660547032975,144.96237185641627
4696,8642E,Present,"(-37.825615052063554, 144.96262153837486)",-37.825615052063554,144.96262153837486
4697,8643W,Present,"(-37.825640540751017, 144.96239532799615)",-37.825640540751017,144.96239532799615
4698,8644E,Present,"(-37.825595706159845, 144.96264463837639)",-37.825595706159845,144.96264463837639
4691,8637W,Unoccupied,"(-37.825700559140998, 144.96232491435393)",-37.825700559140998,144.96232491435393
6672,8631W,Unoccupied,"(-37.825760577955016, 144.96225450005426)",-37.825760577955016,144.96225450005426
6678,8630E,Present,"(-37.825731126931657, 144.9624829420988)",-37.825731126931657,144.9624829420988
4694,8640E,Present,"(-37.825634397962318, 144.96259843892904)",-37.825634397962318,144.96259843892904
6677,8628E,Unoccupied,"(-37.825750472810611, 144.96245984258042)",-37.825750472810611,144.96245984258042
6673,8633W,Present,"(-37.825740571238413, 144.9622779722531)",-37.825740571238413,144.9622779722531
4690,8636E,Present,"(-37.82567308973519, 144.96255224056898)",-37.82567308973519,144.96255224056898
4702,8648E,Present,"(-37.825557013887227, 144.96269083663972)",-37.825557013887227,144.96269083663972
4704,8650E,Present,"(-37.825537739402698, 144.96271393604954)",-37.825537739402698,144.96271393604954
4705,8651W,Present,"(-37.82556051598317, 144.96248921246035)",-37.82556051598317,144.96248921246035
4706,8652E,Present,"(-37.82551829701459, 144.96273680745287)",-37.82551829701459,144.96273680745287
6670,8653W,Present,"(-37.825540510126046, 144.96251268342127)",-37.825540510126046,144.96251268342127
6669,8655W,Present,"(-37.825520503353239, 144.96253615434466)",-37.825520503353239,144.96253615434466
4710,8658E,Unoccupied,"(-37.825459308059742, 144.96280632955956)",-37.825459308059742,144.96280632955956
4713,8661W,Present,"(-37.825460484815466, 144.96260656821136)",-37.825460484815466,144.96260656821136
4714,8662E,Present,"(-37.825420024341206, 144.9628524121386)",-37.825420024341206,144.9628524121386
4715,8663W,Present,"(-37.825440478932791, 144.9626300390963)",-37.825440478932791,144.9626300390963
4717,8665W,Unoccupied,"(-37.825420472134432, 144.96265351052392)",-37.825420472134432,144.96265351052392
4719,8668E,Present,"(-37.825360224107129, 144.96292256346737)",-37.825360224107129,144.96292256346737
4721,8670E,Present,"(-37.825340543128817, 144.96294564919592)",-37.825340543128817,144.96294564919592
4723,8672E,Present,"(-37.825320761033886, 144.9629688553548)",-37.825320761033886,144.9629688553548
4725,8674E,Present,"(-37.825301174118437, 144.96299183168892)",-37.825301174118437,144.96299183168892
4731,8680E,Present,"(-37.825249958573067, 144.96306040352567)",-37.825249958573067,144.96306040352567
4735,8686E,Present,"(-37.825162921512145, 144.9631634158556)",-37.825162921512145,144.9631634158556
4746,8706E,Present,"(-37.824957756235392, 144.96339598972745)",-37.824957756235392,144.96339598972745
4748,8709W,Unoccupied,"(-37.824835271764428, 144.96331243972719)",-37.824835271764428,144.96331243972719
4749,8710E,Present,"(-37.824918123824993, 144.96344247275036)",-37.824918123824993,144.96344247275036
4751,8712E,Present,"(-37.824898243354781, 144.96346488828269)",-37.824898243354781,144.96346488828269
4752,8713W,Unoccupied,"(-37.824766985537394, 144.96339236898024)",-37.824766985537394,144.96339236898024
4727,8676E,Unoccupied,"(-37.825281622550122, 144.96301476847242)",-37.825281622550122,144.96301476847242
4716,8664E,Present,"(-37.825400224595256, 144.96287563867827)",-37.825400224595256,144.96287563867827
4701,8647W,Unoccupied,"(-37.82560052815213, 144.96244227054996)",-37.82560052815213,144.96244227054996
627,86E,Unoccupied,"(-37.808901272609901, 144.97202951846936)",-37.808901272609901,144.97202951846936
4700,8646E,Present,"(-37.825576360251191, 144.96266773779797)",-37.825576360251191,144.96266773779797
4739,8692E,Present,"(-37.825099718689358, 144.9632381603887)",-37.825099718689358,144.9632381603887
4703,8649W,Present,"(-37.825580522305216, 144.96246574152391)",-37.825580522305216,144.96246574152391
4745,8702E,Present,"(-37.825031225306475, 144.96331821439196)",-37.825031225306475,144.96331821439196
4712,8660E,Unoccupied,"(-37.825439722079686, 144.96282930600466)",-37.825439722079686,144.96282930600466
4753,8714E,Present,"(-37.824886555124181, 144.96348785522531)",-37.824886555124181,144.96348785522531
628,87W,Present,"(-37.808935834543448, 144.9718040245636)",-37.808935834543448,144.9718040245636
4757,8808E,Present,"(-37.822857690815098, 144.96666040351499)",-37.822857690815098,144.96666040351499
893,880E,Unoccupied,"(-37.810062465528119, 144.96696762944021)",-37.810062465528119,144.96696762944021
4763,8838E,Unoccupied,"(-37.822642804661314, 144.96560166765471)",-37.822642804661314,144.96560166765471
4764,8840E,Unoccupied,"(-37.822622719214323, 144.96564761253819)",-37.822622719214323,144.96564761253819
4765,8846E,Unoccupied,"(-37.822556758086165, 144.96579629364646)",-37.822556758086165,144.96579629364646
4766,8848E,Unoccupied,"(-37.822533782646801, 144.96584631402533)",-37.822533782646801,144.96584631402533
4767,8850E,Unoccupied,"(-37.822473866523524, 144.96597799129358)",-37.822473866523524,144.96597799129358
5345,8871W,Unoccupied,"(-37.825431658499397, 144.96054631298045)",-37.825431658499397,144.96054631298045
5346,8873W,Unoccupied,"(-37.825391778180418, 144.96059234765062)",-37.825391778180418,144.96059234765062
5347,8875W,Unoccupied,"(-37.825352696240536, 144.96063877470283)",-37.825352696240536,144.96063877470283
5348,8877W,Unoccupied,"(-37.825313075070163, 144.96068477553737)",-37.825313075070163,144.96068477553737
5352,8885W,Present,"(-37.824949804603705, 144.96111403077884)",-37.824949804603705,144.96111403077884
5357,8895W,Present,"(-37.824535587736605, 144.96160071573553)",-37.824535587736605,144.96160071573553
894,893W,Unoccupied,"(-37.809533328151687, 144.96647540817202)",-37.809533328151687,144.96647540817202
973,894E,Present,"(-37.8176223337789, 144.9648064312957)",-37.8176223337789,144.9648064312957
895,895W,Unoccupied,"(-37.809479893757555, 144.96645100973103)",-37.809479893757555,144.96645100973103
974,896E,Present,"(-37.817571351128521, 144.96478315992843)",-37.817571351128521,144.96478315992843
896,897W,Unoccupied,"(-37.809426522401601, 144.9664266204426)",-37.809426522401601,144.9664266204426
5359,8999W,Present,"(-37.824453689713962, 144.96169700006578)",-37.824453689713962,144.96169700006578
897,899W,Unoccupied,"(-37.809373253139633, 144.96640222206889)",-37.809373253139633,144.96640222206889
5353,8887W,Unoccupied,"(-37.824910676513198, 144.96116003293125)",-37.824910676513198,144.96116003293125
5354,8889W,Present,"(-37.824871548853437, 144.96120603504727)",-37.824871548853437,144.96120603504727
5358,8897W,Unoccupied,"(-37.824494638736041, 144.96164885792734)",-37.824494638736041,144.96164885792734
4759,8812E,Present,"(-37.82279821977049, 144.96677920786914)",-37.82279821977049,144.96677920786914
5349,8879W,Present,"(-37.825150616605697, 144.96087364458117)",-37.825150616605697,144.96087364458117
4758,8810E,Unoccupied,"(-37.822827637942709, 144.96671683812576)",-37.822827637942709,144.96671683812576
5351,8883W,Unoccupied,"(-37.824988932674586, 144.96106802856536)",-37.824988932674586,144.96106802856536
975,898E,Present,"(-37.817520613756365, 144.96475967524069)",-37.817520613756365,144.96475967524069
5360,8901W,Unoccupied,"(-37.824136885599614, 144.96206982579963)",-37.824136885599614,144.96206982579963
629,89W,Unoccupied,"(-37.808885707063041, 144.97178079693731)",-37.808885707063041,144.97178079693731
630,8E,Present,"(-37.814798549806397, 144.97475193795637)",-37.814798549806397,144.97475193795637
898,901W,Unoccupied,"(-37.809319881774698, 144.96637783910134)",-37.809319881774698,144.96637783910134
899,903W,Unoccupied,"(-37.809266612503741, 144.96635344079482)",-37.809266612503741,144.96635344079482
978,904E,Present,"(-37.81736843158523, 144.96468988874705)",-37.81736843158523,144.96468988874705
900,905W,Unoccupied,"(-37.809213241580181, 144.9663290578944)",-37.809213241580181,144.9663290578944
4773,9078N,Present,"(-37.825655507341573, 144.96182986153713)",-37.825655507341573,144.96182986153713
4777,9082N,Unoccupied,"(-37.825563906037615, 144.96170573342738)",-37.825563906037615,144.96170573342738
4779,9084N,Unoccupied,"(-37.825516890643982, 144.96164273244071)",-37.825516890643982,144.96164273244071
4781,9086N,Unoccupied,"(-37.825472875456725, 144.9615832449916)",-37.825472875456725,144.9615832449916
4783,9088N,Unoccupied,"(-37.825428347187597, 144.96152280064706)",-37.825428347187597,144.96152280064706
981,908E,Unoccupied,"(-37.816943205127842, 144.9644959619641)",-37.816943205127842,144.9644959619641
631,90E,Present,"(-37.808850526709172, 144.97200617650321)",-37.808850526709172,144.97200617650321
4794,9102N,Unoccupied,"(-37.829970545997931, 144.97079150518647)",-37.829970545997931,144.97079150518647
4795,9104N,Present,"(-37.829989081928417, 144.97072717640094)",-37.829989081928417,144.97072717640094
983,910E,Unoccupied,"(-37.816892094672212, 144.9644728472353)",-37.816892094672212,144.9644728472353
4797,9112N,Present,"(-37.830035770173353, 144.97056524547477)",-37.830035770173353,144.97056524547477
4798,9116N,Unoccupied,"(-37.830111846199941, 144.9703471878496)",-37.830111846199941,144.9703471878496
4799,9118N,Present,"(-37.830121808791588, 144.97031305971632)",-37.830121808791588,144.97031305971632
4800,9120N,Unoccupied,"(-37.83013163777732, 144.97027938914448)",-37.83013163777732,144.97027938914448
4801,9122N,Unoccupied,"(-37.830141474007952, 144.97024569507289)",-37.830141474007952,144.97024569507289
4803,9126N,Present,"(-37.83016138085091, 144.97017750287273)",-37.83016138085091,144.97017750287273
984,912E,Unoccupied,"(-37.816838646958757, 144.96444757092331)",-37.816838646958757,144.96444757092331
4805,9130N,Present,"(-37.830181567082242, 144.97010834744134)",-37.830181567082242,144.97010834744134
4806,9132N,Present,"(-37.830186400045228, 144.97007628843426)",-37.830186400045228,144.97007628843426
976,900E,Unoccupied,"(-37.817469780546475, 144.96473647306442)",-37.817469780546475,144.96473647306442
4807,9134N,Unoccupied,"(-37.830233554729077, 144.96993086936197)",-37.830233554729077,144.96993086936197
982,909W,Unoccupied,"(-37.816946497831708, 144.96429627937712)",-37.816946497831708,144.96429627937712
4775,9080N,Present,"(-37.825612013068778, 144.96177107651511)",-37.825612013068778,144.96177107651511
977,902E,Unoccupied,"(-37.817419415143071, 144.9647131594493)",-37.817419415143071,144.9647131594493
4808,9136N,Unoccupied,"(-37.830242982386473, 144.96989653422276)",-37.830242982386473,144.96989653422276
985,914E,Unoccupied,"(-37.816781455395031, 144.96442191905027)",-37.816781455395031,144.96442191905027
986,916E,Unoccupied,"(-37.816727109921189, 144.96439727125281)",-37.816727109921189,144.96439727125281
987,918E,Unoccupied,"(-37.816680243921269, 144.96437570459966)",-37.816680243921269,144.96437570459966
4817,9196N,Unoccupied,"(-37.831102756986411, 144.96693840144655)",-37.831102756986411,144.96693840144655
632,91W,Present,"(-37.808835011346815, 144.9717574197868)",-37.808835011346815,144.9717574197868
4819,9200N,Unoccupied,"(-37.831124100903146, 144.96686521645307)",-37.831124100903146,144.96686521645307
4822,9208N,Unoccupied,"(-37.831156059527103, 144.96675562508915)",-37.831156059527103,144.96675562508915
4823,9210N,Unoccupied,"(-37.831166815654285, 144.96671874334226)",-37.831166815654285,144.96671874334226
4825,9214N,Unoccupied,"(-37.831183412237436, 144.96664857540441)",-37.831183412237436,144.96664857540441
4826,9216N,Present,"(-37.831226038870383, 144.96651738447056)",-37.831226038870383,144.96651738447056
4829,9222N,Unoccupied,"(-37.831257558182742, 144.96640995173919)",-37.831257558182742,144.96640995173919
4832,9228N,Unoccupied,"(-37.831289261616206, 144.96630188894653)",-37.831289261616206,144.96630188894653
4833,9230N,Unoccupied,"(-37.831299888409923, 144.96626566678091)",-37.831299888409923,144.96626566678091
4839,9239S,Present,"(-37.828847272042708, 144.97077286290241)",-37.828847272042708,144.97077286290241
4843,9243S,Present,"(-37.828869793118855, 144.97069560250151)",-37.828869793118855,144.97069560250151
4845,9245S,Unoccupied,"(-37.828880622497678, 144.97065845345293)",-37.828880622497678,144.97065845345293
4821,9206N,Unoccupied,"(-37.831145823785107, 144.96679073085051)",-37.831145823785107,144.96679073085051
4834,9232N,Present,"(-37.831309880716617, 144.96623160662682)",-37.831309880716617,144.96623160662682
4840,9240N,Unoccupied,"(-37.828744777470625, 144.97070181526612)",-37.828744777470625,144.97070181526612
4811,9142N,Unoccupied,"(-37.830296123406171, 144.96968256394109)",-37.830296123406171,144.96968256394109
4824,9212N,Unoccupied,"(-37.831177394134997, 144.9666824817194)",-37.831177394134997,144.9666824817194
4830,9224N,Unoccupied,"(-37.831268194781103, 144.9663736952495)",-37.831268194781103,144.9663736952495
4841,9241S,Unoccupied,"(-37.828858787285128, 144.97073336365912)",-37.828858787285128,144.97073336365912
4820,9204N,Present,"(-37.83113466650704, 144.9668289893105)",-37.83113466650704,144.9668289893105
4844,9244N,Unoccupied,"(-37.828764509496807, 144.97063331967081)",-37.828764509496807,144.97063331967081
4827,9218N,Present,"(-37.831236561080523, 144.9664815208715)",-37.831236561080523,144.9664815208715
4837,9237S,Unoccupied,"(-37.828835565529914, 144.97081302976397)",-37.828835565529914,144.97081302976397
4828,9220N,Unoccupied,"(-37.831247017287069, 144.96644588006751)",-37.831247017287069,144.96644588006751
4814,9190N,Unoccupied,"(-37.831070342623676, 144.96704953108735)",-37.831070342623676,144.96704953108735
4818,9198N,Unoccupied,"(-37.831113680304398, 144.96690094365027)",-37.831113680304398,144.96690094365027
4846,9246N,Present,"(-37.82877553247544, 144.97059506498005)",-37.82877553247544,144.97059506498005
4848,9248N,Present,"(-37.828781023626703, 144.97056631735026)",-37.828781023626703,144.97056631735026
4849,9249S,Unoccupied,"(-37.82890374259275, 144.97057911725301)",-37.82890374259275,144.97057911725301
4851,9252N,Unoccupied,"(-37.828840673102704, 144.97037213327536)",-37.828840673102704,144.97037213327536
4854,9257S,Unoccupied,"(-37.829001712965294, 144.97026134123394)",-37.829001712965294,144.97026134123394
4855,9258N,Unoccupied,"(-37.828871633521963, 144.97026578951829)",-37.828871633521963,144.97026578951829
4856,9259S,Unoccupied,"(-37.82900722243842, 144.97022744550858)",-37.82900722243842,144.97022744550858
4857,9260N,Unoccupied,"(-37.82888259814149, 144.97022812940131)",-37.82888259814149,144.97022812940131
4858,9261S,Unoccupied,"(-37.829017824538042, 144.97019086950354)",-37.829017824538042,144.97019086950354
4859,9262N,Unoccupied,"(-37.828892772775461, 144.97019318194731)",-37.828892772775461,144.97019318194731
4860,9263S,Unoccupied,"(-37.829028407857116, 144.97015435478843)",-37.829028407857116,144.97015435478843
4862,9265S,Unoccupied,"(-37.829038918066402, 144.97011809543369)",-37.829038918066402,144.97011809543369
4863,9266N,Unoccupied,"(-37.828913758364905, 144.97012109891347)",-37.828913758364905,144.97012109891347
4864,9267S,Unoccupied,"(-37.829049488252281, 144.97008163048142)",-37.829049488252281,144.97008163048142
4865,9268N,Unoccupied,"(-37.828924597056755, 144.97008387338349)",-37.828924597056755,144.97008387338349
4866,9270N,Unoccupied,"(-37.828934996237365, 144.97004815338704)",-37.828934996237365,144.97004815338704
4867,9272N,Unoccupied,"(-37.828945403954911, 144.97001240644806)",-37.828945403954911,144.97001240644806
4868,9274N,Unoccupied,"(-37.828956245587463, 144.9699751705798)",-37.828956245587463,144.9699751705798
4870,9277S,Unoccupied,"(-37.829099263552848, 144.96991818463212)",-37.829099263552848,144.96991818463212
4871,9279S,Unoccupied,"(-37.829103460973002, 144.96989198908432)",-37.829103460973002,144.96989198908432
4873,9285S,Unoccupied,"(-37.829157775886451, 144.96970540798532)",-37.829157775886451,144.96970540798532
4874,9287S,Unoccupied,"(-37.829167737489882, 144.96967052752606)",-37.829167737489882,144.96967052752606
4875,9289S,Unoccupied,"(-37.829177009889179, 144.96963806271685)",-37.829177009889179,144.96963806271685
4876,9290N,Unoccupied,"(-37.829064724233433, 144.96960481778032)",-37.829064724233433,144.96960481778032
4877,9292N,Unoccupied,"(-37.829074912011571, 144.96956941532812)",-37.829074912011571,144.96956941532812
4878,9294N,Present,"(-37.829084594386075, 144.96953574689093)",-37.829084594386075,144.96953574689093
4879,9296N,Unoccupied,"(-37.829089287313508, 144.96950801928432)",-37.829089287313508,144.96950801928432
4881,9302N,Present,"(-37.829135668086053, 144.96935752411926)",-37.829135668086053,144.96935752411926
4861,9264N,Present,"(-37.828903305145587, 144.9701570049987)",-37.828903305145587,144.9701570049987
4847,9247S,Present,"(-37.828891701954319, 144.97062044257081)",-37.828891701954319,144.97062044257081
4852,9254N,Unoccupied,"(-37.828851079598813, 144.97033638816242)",-37.828851079598813,144.97033638816242
4853,9256N,Unoccupied,"(-37.828861519735838, 144.97030053020649)",-37.828861519735838,144.97030053020649
4882,9303S,Unoccupied,"(-37.829265194775942, 144.96933568160972)",-37.829265194775942,144.96933568160972
4884,9305S,Unoccupied,"(-37.829276416803495, 144.96929705346002)",-37.829276416803495,144.96929705346002
4885,9306N,Present,"(-37.829157406610634, 144.96928285903087)",-37.829157406610634,144.96928285903087
4886,9307S,Unoccupied,"(-37.829242567773505, 144.96941356665121)",-37.829242567773505,144.96941356665121
4888,9309S,Unoccupied,"(-37.82929896093475, 144.96921946261222)",-37.82929896093475,144.96921946261222
4889,9310N,Unoccupied,"(-37.829179667068487, 144.96920640317478)",-37.829179667068487,144.96920640317478
4890,9311S,Unoccupied,"(-37.829311389155222, 144.96917668157013)",-37.829311389155222,144.96917668157013
4893,9315S,Present,"(-37.829467225267571, 144.96866295950531)",-37.829467225267571,144.96866295950531
4895,9317S,Unoccupied,"(-37.829471820002652, 144.96863337683706)",-37.829471820002652,144.96863337683706
4897,9319S,Present,"(-37.829480748706736, 144.96860263228189)",-37.829480748706736,144.96860263228189
4899,9321S,Unoccupied,"(-37.829490138058375, 144.96857030374696)",-37.829490138058375,144.96857030374696
4901,9323S,Unoccupied,"(-37.829498231003967, 144.96854243732656)",-37.829498231003967,144.96854243732656
4903,9325S,Unoccupied,"(-37.829506540005255, 144.96851382702334)",-37.829506540005255,144.96851382702334
4905,9327S,Unoccupied,"(-37.82951556014855, 144.96848276918675)",-37.82951556014855,144.96848276918675
4907,9329S,Unoccupied,"(-37.82952455728622, 144.96845178866664)",-37.82952455728622,144.96845178866664
4909,9331S,Unoccupied,"(-37.829533520854142, 144.96842092608614)",-37.829533520854142,144.96842092608614
4913,9335S,Unoccupied,"(-37.82955149468448, 144.96835903601249)",-37.82955149468448,144.96835903601249
4915,9337S,Present,"(-37.829560475644364, 144.96832811214713)",-37.829560475644364,144.96832811214713
4919,9341S,Unoccupied,"(-37.829578756945594, 144.96826516432799)",-37.829578756945594,144.96826516432799
4921,9343S,Unoccupied,"(-37.829587171779238, 144.96823618918705)",-37.829587171779238,144.96823618918705
4927,9349S,Unoccupied,"(-37.829625511028986, 144.96811056516043)",-37.829625511028986,144.96811056516043
6665,9355S,Unoccupied,"(-37.829649359788959, 144.96801563933252)",-37.829649359788959,144.96801563933252
6666,9359S,Unoccupied,"(-37.829667412699933, 144.96795400992318)",-37.829667412699933,144.96795400992318
4939,9365S,Unoccupied,"(-37.829695511445898, 144.96785808008866)",-37.829695511445898,144.96785808008866
4941,9367S,Present,"(-37.829704971061531, 144.9678257880698)",-37.829704971061531,144.9678257880698
6667,9361S,Unoccupied,"(-37.829676289828569, 144.96792370746323)",-37.829676289828569,144.96792370746323
4883,9304N,Present,"(-37.82914614048849, 144.96932156899675)",-37.82914614048849,144.96932156899675
4887,9308N,Unoccupied,"(-37.829168707974461, 144.96924405094171)",-37.829168707974461,144.96924405094171
4911,9333S,Present,"(-37.829542548599015, 144.96838984018265)",-37.829542548599015,144.96838984018265
6668,9369S,Unoccupied,"(-37.829714568865143, 144.96779301846163)",-37.829714568865143,144.96779301846163
4944,9371S,Unoccupied,"(-37.82972396927137, 144.96776092574726)",-37.82972396927137,144.96776092574726
4946,9373S,Present,"(-37.829733017842031, 144.9677300385145)",-37.829733017842031,144.9677300385145
4956,9385S,Present,"(-37.829806075847472, 144.96748498589687)",-37.829806075847472,144.96748498589687
4958,9387S,Present,"(-37.829814775465053, 144.96745252546336)",-37.829814775465053,144.96745252546336
4960,9389S,Present,"(-37.829823927145739, 144.96742114278902)",-37.829823927145739,144.96742114278902
4962,9391S,Present,"(-37.829833328932509, 144.96738890110259)",-37.829833328932509,144.96738890110259
4964,9393S,Present,"(-37.829842865998017, 144.96735619610763)",-37.829842865998017,144.96735619610763
4966,9395S,Present,"(-37.82985245067254, 144.96732332618666)",-37.82985245067254,144.96732332618666
4968,9397S,Present,"(-37.829861933267438, 144.96729080786838)",-37.829861933267438,144.96729080786838
633,93W,Present,"(-37.808784203914691, 144.97173397397381)",-37.808784203914691,144.97173397397381
4972,9401S,Present,"(-37.829880883059275, 144.96722582048591)",-37.829880883059275,144.96722582048591
4974,9403S,Unoccupied,"(-37.829890251221485, 144.96719369613294)",-37.829890251221485,144.96719369613294
4976,9405S,Unoccupied,"(-37.829899585755982, 144.96716168631346)",-37.829899585755982,144.96716168631346
4981,9411S,Unoccupied,"(-37.830062909986069, 144.96661129291584)",-37.830062909986069,144.96661129291584
4982,9413S,Unoccupied,"(-37.830068177540667, 144.96657697167876)",-37.830068177540667,144.96657697167876
4983,9415S,Unoccupied,"(-37.830078689512902, 144.96654064423581)",-37.830078689512902,144.96654064423581
4985,9417S,Unoccupied,"(-37.830089224430509, 144.96650423718739)",-37.830089224430509,144.96650423718739
4989,9421S,Unoccupied,"(-37.830110076106649, 144.96643217723204)",-37.830110076106649,144.96643217723204
4991,9423S,Unoccupied,"(-37.830120586260755, 144.96639585150243)",-37.830120586260755,144.96639585150243
4995,9427S,Unoccupied,"(-37.830141509734695, 144.9663235435298)",-37.830141509734695,144.9663235435298
4997,9429S,Unoccupied,"(-37.830152039893932, 144.96628715188953)",-37.830152039893932,144.96628715188953
5001,9433S,Present,"(-37.830172902074864, 144.96621505573503)",-37.830172902074864,144.96621505573503
5005,9437S,Unoccupied,"(-37.830193642574272, 144.96614337816021)",-37.830193642574272,144.96614337816021
5007,9439S,Unoccupied,"(-37.830204544720672, 144.96610570030981)",-37.830204544720672,144.96610570030981
4987,9419S,Unoccupied,"(-37.830099690426749, 144.96646806664472)",-37.830099690426749,144.96646806664472
4978,9407S,Present,"(-37.82990927031971, 144.96712847217603)",-37.82990927031971,144.96712847217603
4948,9375S,Unoccupied,"(-37.82974225140741, 144.96769851391045)",-37.82974225140741,144.96769851391045
5003,9435S,Unoccupied,"(-37.830183336946575, 144.96617899276828)",-37.830183336946575,144.96617899276828
5009,9441S,Unoccupied,"(-37.830214934486335, 144.96606979307296)",-37.830214934486335,144.96606979307296
5011,9443S,Unoccupied,"(-37.830225523263451, 144.96603319978192)",-37.830225523263451,144.96603319978192
4993,9425S,Unoccupied,"(-37.830131089707649, 144.96635955548831)",-37.830131089707649,144.96635955548831
5013,9445S,Present,"(-37.830235998910119, 144.96599699646083)",-37.830235998910119,144.96599699646083
5015,9447S,Unoccupied,"(-37.830246390335702, 144.96596108290009)",-37.830246390335702,144.96596108290009
5017,9449S,Unoccupied,"(-37.830256910599722, 144.96592472494694)",-37.830256910599722,144.96592472494694
5019,9451S,Unoccupied,"(-37.830267560564209, 144.96588792030695)",-37.830267560564209,144.96588792030695
5021,9453S,Unoccupied,"(-37.830278117349479, 144.96585143464503)",-37.830278117349479,144.96585143464503
5022,9455S,Present,"(-37.830288299596205, 144.96581624770479)",-37.830288299596205,144.96581624770479
5023,9457S,Unoccupied,"(-37.830298119492127, 144.96578230858955)",-37.830298119492127,144.96578230858955
5024,9459S,Unoccupied,"(-37.830308023186149, 144.96574808254741)",-37.830308023186149,144.96574808254741
5025,9461S,Unoccupied,"(-37.830318570557736, 144.96571162834883)",-37.830318570557736,144.96571162834883
1005,949W,Unoccupied,"(-37.813070368354403, 144.96251565408366)",-37.813070368354403,144.96251565408366
5028,9500N,Present,"(-37.828448252663122, 144.96680457099836)",-37.828448252663122,144.96680457099836
5029,9502N,Unoccupied,"(-37.828435681282187, 144.96673853511322)",-37.828435681282187,144.96673853511322
5030,9504N,Unoccupied,"(-37.828423191497905, 144.96667274185313)",-37.828423191497905,144.96667274185313
5031,9506N,Unoccupied,"(-37.828410564870381, 144.96660654625026)",-37.828410564870381,144.96660654625026
5032,9508N,Unoccupied,"(-37.828397780600433, 144.96653953180476)",-37.828397780600433,144.96653953180476
5033,9509S,Unoccupied,"(-37.828460500488049, 144.96641236233177)",-37.828460500488049,144.96641236233177
5034,9510N,Unoccupied,"(-37.828385255023889, 144.96647341086782)",-37.828385255023889,144.96647341086782
5035,9511S,Present,"(-37.828454148883971, 144.96637902421656)",-37.828454148883971,144.96637902421656
5036,9512N,Unoccupied,"(-37.828372722487615, 144.96640730802608)",-37.828372722487615,144.96640730802608
5037,9513S,Unoccupied,"(-37.828447809158384, 144.96634560925582)",-37.828447809158384,144.96634560925582
5039,9516N,Unoccupied,"(-37.828342143837531, 144.96624700368142)",-37.828342143837531,144.96624700368142
5041,9519S,Unoccupied,"(-37.828429026930195, 144.96624661957577)",-37.828429026930195,144.96624661957577
1006,951W,Present,"(-37.813018275426899, 144.96249192216197)",-37.813018275426899,144.96249192216197
5043,9523S,Unoccupied,"(-37.828416445114058, 144.9661797637132)",-37.828416445114058,144.9661797637132
5308,9525S,Unoccupied,"(-37.828292464065314, 144.96553907180771)",-37.828292464065314,144.96553907180771
5307,9527S,Present,"(-37.828286139651404, 144.96551202583254)",-37.828286139651404,144.96551202583254
5306,9529S,Present,"(-37.828262060564867, 144.96538434895513)",-37.828262060564867,144.96538434895513
5305,9531S,Present,"(-37.828255763399184, 144.96535763871094)",-37.828255763399184,144.96535763871094
5304,9533S,Present,"(-37.828228968402456, 144.96520722354077)",-37.828228968402456,144.96520722354077
5040,9517S,Present,"(-37.828435236386568, 144.96627968582217)",-37.828435236386568,144.96627968582217
1007,952E,Present,"(-37.812851297423421, 144.96261939001923)",-37.812851297423421,144.96261939001923
5038,9515S,Present,"(-37.828441491299628, 144.96631231467666)",-37.828441491299628,144.96631231467666
5303,9535S,Unoccupied,"(-37.828222694755567, 144.96518093963235)",-37.828222694755567,144.96518093963235
5302,9537S,Present,"(-37.82821653957317, 144.96514765190838)",-37.82821653957317,144.96514765190838
5301,9539S,Present,"(-37.828210168263752, 144.96511451449828)",-37.828210168263752,144.96511451449828
5300,9541S,Unoccupied,"(-37.828203842491305, 144.96508114596065)",-37.828203842491305,144.96508114596065
1009,954E,Present,"(-37.812798880770892, 144.9625948626188)",-37.812798880770892,144.9625948626188
1012,959W,Unoccupied,"(-37.812012992685524, 144.96202815211791)",-37.812012992685524,144.96202815211791
1013,961W,Present,"(-37.811961489592605, 144.96200450715133)",-37.811961489592605,144.96200450715133
1014,964E,Unoccupied,"(-37.811682800939451, 144.9620853452617)",-37.811682800939451,144.9620853452617
1015,968E,Unoccupied,"(-37.811621326720143, 144.9620572870096)",-37.811621326720143,144.9620572870096
1052,975W,Present,"(-37.818656945147353, 144.96225397116271)",-37.818656945147353,144.96225397116271
1054,979W,Unoccupied,"(-37.8185619519422, 144.96221067739774)",-37.8185619519422,144.96221067739774
636,97W,Present,"(-37.808348923040128, 144.97153171994228)",-37.808348923040128,144.97153171994228
1055,981W,Unoccupied,"(-37.818513761552623, 144.96218901045398)",-37.818513761552623,144.96218901045398
5046,9823S,Unoccupied,"(-37.825152884969292, 144.97036500318049)",-37.825152884969292,144.97036500318049
5047,9824N,Present,"(-37.825055905891574, 144.97032866699118)",-37.825055905891574,144.97032866699118
5049,9826N,Present,"(-37.825063527438516, 144.97030140300308)",-37.825063527438516,144.97030140300308
5050,9827S,Unoccupied,"(-37.825189636460706, 144.97023816002365)",-37.825189636460706,144.97023816002365
5051,9828N,Present,"(-37.82507159646341, 144.97027343138956)",-37.82507159646341,144.97027343138956
5052,9829S,Unoccupied,"(-37.825208154816977, 144.97017469270887)",-37.825208154816977,144.97017469270887
